Order_ID,Customer_ID,Restaurant_Name,City,Cuisine_Type,Dish_Name,Order_Date,Order_Time,Order_Status,Delivery_Duration_Minutes,Payment_Method,Order_Value,Discount_Applied,Customer_Rating,Delivery_Partner_ID,Delivery_Partner_Rating,Cancellation_Reason,Is_First_Order,Restaurant_Rating,Tip_Amount
ORD09680,CUST1198,"Hopkins, Hernandez and Good",Mumbai,Mexican,Cultural,27-09-2024,06:06:29,Delivered,45,Card,483.29,Yes,3.6,DP529,,,Yes,3.2,31.16
ORD09681,CUST4755,"Arellano, Johnson and Lucero",Bangalore,North Indian,State,02-09-2024,22:42:07,Delivered,54,Cash,220.19,No,4.5,DP162,,,Yes,4.6,65.59
ORD09682,CUST7030,Smith-Hall,Pune,Biryani,Enough,23-06-2024,23:33:29,Delivered,75,Card,289.31,Yes,,DP792,,,No,3.9,37.52
ORD09683,CUST4673,Montgomery Inc,Delhi,North Indian,Thank,27-05-2024,21:21:49,Delivered,32,Wallet,339.02,Yes,4.4,DP975,,,No,3,11.17
ORD09684,CUST3117,"Mccarty, Boyd and Orozco",Hyderabad,Thai,Would,01-03-2025,11:34:07,Delivered,36,Cash,295.79,No,,DP674,,,Yes,3.2,25.43
ORD09685,CUST2941,Owens LLC,Bangalore,Thai,Situation,09-03-2025,14:18:31,Incomplete,,Card,442.17,No,,DP175,,,No,4.8,0
ORD09686,CUST4817,"Garza, Peterson and Mcgrath",Bangalore,Biryani,Pull,17-03-2025,02:05:55,Delivered,86,Wallet,797.3,Yes,,DP589,1.1,,No,4.1,5.47
ORD09687,CUST4879,Thomas Group,Bangalore,Mexican,Throw,20-02-2025,21:49:03,Delivered,76,UPI,256.52,No,,DP330,,,Yes,3.9,24.7
ORD09688,CUST9513,"Floyd, Mueller and Smith",Mumbai,Italian,Recent,18-07-2024,18:21:32,Delivered,22,Card,283.83,No,1.3,DP637,4.7,,Yes,3.7,51.98
ORD09689,CUST6056,Clarke-Ritter,Hyderabad,Continental,And,02-05-2024,21:00:13,Delivered,42,Card,124.96,No,1.5,DP626,3.6,,No,3.1,28.01
ORD09690,CUST5523,Roberson Ltd,Pune,Chinese,Wrong,09-06-2024,21:01:27,Delivered,30,UPI,521.83,No,1.8,DP756,,,Yes,4.3,5.34
ORD09691,CUST1403,Arroyo-Andrews,Mumbai,North Indian,Summer,11-11-2024,22:08:41,Delivered,66,Wallet,583.24,Yes,1.4,DP112,,,No,3.6,74.87
ORD09692,CUST7077,Anderson-Jones,Hyderabad,Biryani,Sea,25-10-2024,23:11:25,Delivered,55,Card,769.81,No,4.7,DP910,1.1,,Yes,4.5,20.76
ORD09693,CUST9831,"Carroll, Cunningham and Armstrong",Bangalore,Italian,Speak,18-09-2024,07:27:53,Delivered,43,Card,341.03,Yes,,DP110,,,Yes,4.9,19.4
ORD09694,CUST6232,"Spears, Duarte and Lynn",Bangalore,Chinese,Bill,30-10-2024,21:41:29,Delivered,75,Cash,558.6,Yes,1.6,DP847,4.7,,Yes,3.8,44.21
ORD09695,CUST8595,"Adkins, Burgess and Stewart",Bangalore,South Indian,Arm,19-10-2024,15:08:36,Cancelled,,Card,329.13,Yes,,DP773,,Delivery Partner No Show,No,3.8,0
ORD09696,CUST2926,Wise Group,Hyderabad,North Indian,Record,21-09-2024,20:45:39,Delivered,41,UPI,946.64,Yes,,DP879,4.2,,No,4.5,87.6
ORD09697,CUST4122,Khan-Kennedy,Delhi,Mexican,Task,08-07-2024,04:35:13,Delivered,61,UPI,466.03,Yes,,DP879,2.6,,No,4.1,30.69
ORD09698,CUST5609,Day-Jordan,Chennai,Mexican,Unit,12-05-2024,16:22:19,Delivered,84,UPI,114.69,Yes,,DP621,2.6,,No,3.2,38.52
ORD09699,CUST2470,Williams-Lowery,Chennai,Italian,Service,30-01-2025,08:40:09,Cancelled,,Cash,113.13,No,,DP557,,Customer Cancelled,Yes,4.7,0
ORD09700,CUST4296,Dunn Inc,Mumbai,Biryani,Yeah,01-03-2025,00:24:34,Delivered,62,Wallet,846.58,Yes,2.1,DP826,4.8,,No,4.7,94.93
ORD09701,CUST3758,"Gonzalez, Campbell and Brown",Pune,Thai,She,21-05-2024,10:37:28,Delivered,75,Cash,391.14,No,,DP459,,,Yes,3.7,31.98
ORD09702,CUST4179,"Davis, Middleton and Spence",Hyderabad,Thai,Strategy,09-05-2024,00:09:33,Delivered,80,Cash,242.78,Yes,3.7,DP839,1.7,,Yes,4,80.48
ORD09703,CUST6021,"White, Jones and Murphy",Delhi,South Indian,She,15-10-2024,23:05:00,Delivered,48,Wallet,680.76,Yes,,DP364,3.6,,No,4.4,93.33
ORD09704,CUST4128,Webb Inc,Mumbai,North Indian,Should,13-10-2024,10:09:40,Delivered,52,UPI,139,Yes,,DP384,4.8,,No,4.9,85.02
ORD09705,CUST4947,"Branch, Baxter and Lyons",Mumbai,North Indian,As,26-05-2024,20:38:33,Incomplete,,Card,825.96,No,,DP425,,Other,No,3.7,0
ORD09706,CUST7565,"Oconnor, Nguyen and Johnson",Hyderabad,Mexican,Man,19-07-2024,14:18:30,Delivered,69,Cash,303.94,No,2.2,DP415,,,Yes,4.2,99.81
ORD09707,CUST3500,Mejia PLC,Hyderabad,Thai,Heavy,04-06-2024,12:24:53,Cancelled,,Wallet,489.44,Yes,,DP854,,Restaurant Unavailable,Yes,4.6,0
ORD09708,CUST8537,"James, Porter and Bautista",Mumbai,Italian,Mission,18-12-2024,10:02:30,Delivered,55,Wallet,604.33,Yes,2.1,DP514,4.6,,No,3.6,19.39
ORD09709,CUST5058,Campbell-Smith,Bangalore,Mexican,Industry,30-11-2024,22:41:19,Delivered,83,Card,349.63,Yes,3.3,DP225,4.1,,No,4.2,98.16
ORD09710,CUST3132,Hunter-Ellis,Kolkata,Thai,Stuff,01-04-2025,17:10:39,Cancelled,,Cash,499.49,Yes,,DP328,,,No,4.5,0
ORD09711,CUST2782,Anderson Group,Bangalore,Chinese,Lawyer,31-10-2024,21:37:04,Delivered,73,Cash,646.39,No,4.8,DP709,,,Yes,3.5,56.24
ORD09712,CUST8569,"Welch, Jordan and Wheeler",Delhi,Mexican,Especially,01-12-2024,17:07:26,Delivered,84,Wallet,333.98,No,4.3,DP486,1.7,,No,3.4,11.95
ORD09713,CUST8263,"Burton, Johnson and Bell",Hyderabad,Italian,Commercial,07-02-2025,00:39:21,Delivered,30,Cash,967.7,Yes,1.1,DP816,,,Yes,4.8,17.59
ORD09714,CUST9077,"Bennett, Henry and Medina",Hyderabad,Continental,Analysis,03-03-2025,18:51:33,Cancelled,,Wallet,586.95,Yes,,DP959,,Other,Yes,4.2,0
ORD09715,CUST1742,"Hendricks, Zamora and Rogers",Mumbai,Chinese,Property,28-11-2024,11:08:43,Delivered,63,Wallet,293.89,Yes,4,DP845,,,Yes,3.2,40.27
ORD09716,CUST5583,Mcintyre-Morgan,Bangalore,Italian,Thank,30-12-2024,16:09:11,Delivered,58,Wallet,975.56,Yes,,DP155,,,No,3.1,13.9
ORD09717,CUST8766,Sims-Nelson,Kolkata,Italian,Meeting,12-02-2025,21:31:02,Delivered,24,Card,943.7,Yes,2.9,DP418,,,No,3.8,72.94
ORD09718,CUST1609,"Martinez, Ramos and Ramirez",Delhi,Italian,Difficult,07-10-2024,08:43:17,Cancelled,,Cash,904.96,No,,DP803,,,No,3.8,0
ORD09719,CUST3038,Mata LLC,Pune,Chinese,Particular,01-11-2024,04:37:37,Delivered,74,Card,525.55,No,3.4,DP846,3.5,,No,3.7,51.63
ORD09720,CUST7934,Willis-Hahn,Mumbai,Thai,Administration,07-11-2024,11:39:20,Delivered,37,Card,585.86,Yes,,DP782,,,No,3.1,25.17
ORD09721,CUST2449,Ortiz Ltd,Chennai,Biryani,Purpose,06-01-2025,17:09:46,Delivered,36,Cash,399,No,1.4,DP659,,,Yes,3.1,3.78
ORD09722,CUST4440,Love LLC,Pune,Chinese,Dream,18-06-2024,10:18:45,Delivered,62,UPI,848.52,No,4.4,DP161,4.2,,Yes,3.3,26.54
ORD09723,CUST4488,Williams-Ellis,Chennai,Continental,Every,20-11-2024,08:47:15,Cancelled,,Card,688.8,Yes,,DP162,,,No,4.5,0
ORD09724,CUST5738,"Matthews, Solis and Finley",Hyderabad,Italian,Plan,10-12-2024,04:23:28,Cancelled,,Card,628.22,No,,DP668,,Restaurant Unavailable,Yes,4,0
ORD09725,CUST1179,Flores-Simmons,Hyderabad,Mexican,And,24-05-2024,08:01:21,Delivered,41,UPI,615.19,Yes,2.6,DP472,4.7,,No,3.6,41.94
ORD09726,CUST8903,Harrison LLC,Kolkata,Chinese,Eight,01-05-2024,07:48:30,Delivered,48,Wallet,201.24,Yes,,DP223,4.2,,Yes,4.1,27.42
ORD09727,CUST5851,Young PLC,Chennai,Biryani,Always,02-10-2024,20:13:46,Delivered,72,Cash,760.36,Yes,,DP234,,,Yes,3.8,25.55
ORD09728,CUST2681,"Baker, Miller and Perkins",Hyderabad,Thai,Determine,31-10-2024,13:23:33,Delivered,55,Cash,238.83,Yes,,DP823,3.7,,Yes,4.5,34.6
ORD09729,CUST3294,Dalton-Caldwell,Pune,North Indian,Scientist,30-05-2024,13:02:33,Cancelled,,Card,868.58,Yes,,DP906,,Delivery Partner No Show,Yes,3.4,0
ORD09730,CUST5610,Francis Inc,Chennai,Thai,Blue,04-03-2025,06:12:54,Delivered,28,UPI,455.4,Yes,,DP663,,,No,3.6,71.72
ORD09731,CUST2775,"Mitchell, Galloway and Freeman",Kolkata,North Indian,Into,20-01-2025,08:04:18,Cancelled,,Card,662.72,Yes,,DP683,,Delivery Partner No Show,No,3.9,0
ORD09732,CUST6876,"Moore, Adams and Terry",Pune,Biryani,Condition,06-04-2025,03:36:03,Cancelled,,Wallet,743.86,Yes,,DP237,,Other,Yes,4.3,0
ORD09733,CUST9140,"Adams, Cummings and Ramirez",Pune,South Indian,Deep,07-02-2025,20:24:09,Delivered,78,UPI,120.9,No,4.5,DP294,3.1,,No,4.1,95.14
ORD09734,CUST9608,Thomas-Thomas,Mumbai,Continental,Mention,02-02-2025,18:47:47,Cancelled,,Wallet,728.57,Yes,,DP454,,Restaurant Unavailable,No,3.7,0
ORD09735,CUST8716,Bradley-Jackson,Chennai,Thai,Spring,26-12-2024,12:25:27,Delivered,30,Wallet,651.2,No,,DP566,2.8,,Yes,4.5,45.38
ORD09736,CUST7857,Tran-Wilson,Chennai,Biryani,Send,23-02-2025,20:29:28,Delivered,67,Wallet,976.47,No,4.4,DP810,,,No,3.7,94.64
ORD09737,CUST8697,Rice Inc,Mumbai,Mexican,Option,28-10-2024,05:00:27,Cancelled,,UPI,214.16,Yes,,DP666,,,No,4.3,0
ORD09738,CUST2311,Yoder-Jones,Hyderabad,South Indian,Often,30-07-2024,06:05:29,Delivered,47,Wallet,651.87,Yes,1.3,DP640,,,No,5,71.29
ORD09739,CUST5272,West-Boyd,Delhi,Biryani,Prevent,04-09-2024,02:11:52,Delivered,27,UPI,949.09,Yes,,DP204,3.2,,Yes,3.3,28.2
ORD09740,CUST5391,Williams Ltd,Pune,Thai,Word,27-08-2024,00:26:26,Delivered,67,Wallet,134.09,Yes,3.6,DP750,4.4,,Yes,3.6,38.03
ORD09741,CUST1622,"Hill, Hogan and Dillon",Chennai,Thai,Place,24-07-2024,17:27:00,Delivered,49,UPI,967.48,No,2.5,DP111,,,Yes,3.7,87.96
ORD09742,CUST6569,Reyes-Smith,Mumbai,Chinese,Hour,25-11-2024,06:11:31,Delivered,29,UPI,434.28,No,4.9,DP220,1.2,,No,3.2,80.06
ORD09743,CUST3489,"Preston, Lambert and Garcia",Delhi,Thai,Your,04-02-2025,10:05:05,Delivered,76,Wallet,947.1,No,4.3,DP600,,,Yes,4.7,52.84
ORD09744,CUST1921,"Martinez, Watts and Lang",Chennai,Chinese,Cut,23-10-2024,01:47:08,Delivered,78,Wallet,583.29,Yes,3,DP521,1.7,,No,3.5,71.8
ORD09745,CUST9660,"Davis, Ruiz and Flores",Bangalore,Italian,Wait,04-01-2025,06:44:30,Delivered,78,Wallet,328.31,No,2.8,DP190,,,No,3.8,4.05
ORD09746,CUST7908,Hunter-Kaiser,Delhi,Mexican,Even,16-02-2025,19:49:53,Delivered,61,Cash,536.69,No,,DP826,,,No,3.7,75.98
ORD09747,CUST7623,Roach Inc,Mumbai,South Indian,Step,27-10-2024,00:03:11,Cancelled,,Cash,982.01,No,,DP576,,,No,4.7,0
ORD09748,CUST8366,Irwin and Sons,Pune,Italian,High,12-11-2024,04:27:08,Delivered,60,Wallet,370.24,Yes,1.9,DP753,,,No,3.6,95.53
ORD09749,CUST4392,Petersen Ltd,Hyderabad,Mexican,Color,18-01-2025,16:25:18,Delivered,69,Cash,730.89,Yes,,DP896,2,,Yes,4.6,91.72
ORD09750,CUST5637,"Wright, Frank and Barrett",Delhi,Chinese,Improve,26-03-2025,08:32:57,Cancelled,,UPI,417.61,No,,DP993,,,Yes,3.8,0
ORD09751,CUST6470,Ingram-Williams,Hyderabad,Continental,Become,26-01-2025,19:27:14,Delivered,21,UPI,101.69,Yes,4.7,DP578,,,Yes,4.6,46.19
ORD09752,CUST2174,Johnson-Serrano,Mumbai,Italian,Improve,04-04-2025,05:04:13,Delivered,72,Card,477.19,No,2.8,DP599,,,No,5,89.12
ORD09753,CUST6821,Pineda Group,Chennai,North Indian,Attack,05-03-2025,15:35:45,Cancelled,,Cash,543.9,Yes,,DP610,,Customer Cancelled,Yes,4.3,0
ORD09754,CUST7599,Hanson Group,Chennai,Continental,Off,20-12-2024,03:03:47,Delivered,55,Card,551.11,No,,DP466,4.2,,Yes,3.4,41.44
ORD09755,CUST9734,Sherman-Leach,Hyderabad,Continental,About,24-07-2024,19:58:43,Delivered,62,Wallet,756.92,No,2.3,DP443,3,,No,3.2,79.59
ORD09756,CUST2984,"Fox, Woods and Velez",Delhi,Biryani,Pressure,21-05-2024,19:00:41,Delivered,35,UPI,453.72,Yes,1.2,DP351,4.2,,Yes,3.5,51.73
ORD09757,CUST1100,"Sanders, Thomas and Bennett",Pune,Italian,Bed,06-01-2025,15:29:51,Delivered,72,Card,215.95,No,,DP209,1.9,,Yes,3.6,88.04
ORD09758,CUST1491,Bell LLC,Kolkata,Chinese,Force,20-02-2025,05:31:29,Cancelled,,Card,486.18,No,,DP678,,Restaurant Unavailable,No,4.3,0
ORD09759,CUST1886,"Baldwin, Mcintyre and Mcconnell",Kolkata,North Indian,Group,29-01-2025,12:39:53,Cancelled,,Wallet,771.98,No,,DP554,,,No,4.2,0
ORD09760,CUST4022,"Daniels, Nicholson and Jones",Bangalore,Continental,Buy,23-08-2024,21:09:39,Delivered,49,Cash,977.68,No,2,DP549,,,No,4.5,8.74
ORD09761,CUST1239,Miller-Nunez,Bangalore,Chinese,Husband,25-08-2024,05:41:05,Cancelled,,Card,578.72,Yes,,DP402,,Restaurant Unavailable,Yes,3.9,0
ORD09762,CUST5291,Graham-Pitts,Bangalore,Italian,Level,24-08-2024,03:12:39,Delivered,66,Card,549.34,Yes,,DP142,,,Yes,4.2,85.62
ORD09763,CUST1764,Mora-Humphrey,Bangalore,Thai,Former,15-07-2024,17:57:10,Delivered,26,Cash,685.24,No,1.3,DP539,,,Yes,3.8,44.83
ORD09764,CUST3287,Hanna Inc,Kolkata,Mexican,Child,11-08-2024,22:03:47,Delivered,84,Card,971.48,Yes,2.9,DP159,1.4,,Yes,3.2,4.05
ORD09765,CUST2416,"Love, Hoffman and Blackwell",Kolkata,South Indian,His,10-01-2025,16:21:04,Cancelled,,Cash,315.18,Yes,,DP507,,Delivery Partner No Show,No,3.4,0
ORD09766,CUST9097,"Schroeder, Acosta and Hayden",Pune,Thai,Provide,31-03-2025,16:07:33,Delivered,70,Card,559.16,No,4,DP810,1,,No,4.4,62.67
ORD09767,CUST1214,"Medina, Sullivan and Shea",Pune,Continental,For,06-09-2024,06:58:14,Delivered,55,Wallet,598.34,No,1.7,DP765,,,Yes,4.4,44.41
ORD09768,CUST3013,"Ramirez, Brooks and Campbell",Pune,South Indian,World,12-01-2025,17:06:12,Incomplete,,UPI,921.79,No,,DP698,,Customer Cancelled,Yes,4.4,0
ORD09769,CUST7282,Tanner-Cannon,Pune,Mexican,Bank,08-11-2024,08:03:51,Delivered,52,Card,793.91,Yes,1.3,DP950,,,Yes,4.8,86.37
ORD09770,CUST7897,"Lawson, Soto and Ramirez",Pune,Chinese,Lawyer,14-04-2025,00:18:22,Delivered,55,UPI,916.45,Yes,,DP789,3.2,,Yes,3.6,31.19
ORD09771,CUST9671,Mills-Graves,Chennai,Biryani,What,21-04-2024,19:30:01,Cancelled,,Card,950.28,No,,DP397,,Other,No,3.5,0
ORD09772,CUST8969,Anderson-Parker,Bangalore,Chinese,Season,08-08-2024,01:50:58,Delivered,72,Wallet,952.29,Yes,2.8,DP553,1.4,,Yes,3.2,91.84
ORD09773,CUST3421,"Jones, Martin and Foster",Kolkata,Italian,Music,17-01-2025,11:26:11,Delivered,64,Wallet,182.01,No,,DP221,1.3,,Yes,3.1,72.93
ORD09774,CUST2759,Conner-Mckenzie,Hyderabad,Biryani,Whatever,31-10-2024,21:21:47,Delivered,33,Card,325.52,No,4.2,DP550,3.9,,Yes,3.6,30.25
ORD09775,CUST5299,Robles Group,Bangalore,Chinese,Worry,11-10-2024,14:13:20,Delivered,63,Wallet,223.56,No,,DP563,,,Yes,3.6,57.88
ORD09776,CUST2560,West LLC,Kolkata,North Indian,Fly,01-08-2024,19:42:38,Incomplete,,Cash,484.64,Yes,,DP756,,Other,Yes,3,0
ORD09777,CUST4286,"Johnston, Schwartz and Taylor",Chennai,Thai,Police,05-06-2024,10:49:35,Delivered,77,Cash,535.73,Yes,,DP497,,,No,4.8,17.94
ORD09778,CUST3242,"Johnson, Davidson and Martinez",Mumbai,Thai,Someone,15-02-2025,16:11:26,Delivered,24,UPI,273.26,No,2.8,DP177,3.8,,No,3.4,21.61
ORD09779,CUST7668,Proctor Inc,Chennai,South Indian,Level,19-03-2025,08:01:41,Delivered,80,Wallet,484.41,No,,DP339,1.2,,Yes,3.8,29.06
ORD09780,CUST3896,"Cantu, Morse and Roberts",Mumbai,Biryani,House,05-06-2024,15:12:08,Delivered,83,Wallet,595.53,Yes,,DP701,3.3,,No,4.4,73.46
ORD09781,CUST2436,Jackson PLC,Hyderabad,Mexican,Good,18-08-2024,13:51:26,Delivered,45,UPI,453.36,No,,DP782,5,,Yes,4.9,57.15
ORD09782,CUST5864,"Lopez, Stevenson and Page",Kolkata,South Indian,Plan,22-05-2024,17:48:44,Delivered,65,Card,343.98,No,2,DP217,4.4,,No,4.5,1.46
ORD09783,CUST1691,Crane-Taylor,Delhi,Chinese,Understand,28-09-2024,09:01:03,Delivered,57,Wallet,289.76,Yes,,DP933,4,,No,3.5,5.57
ORD09784,CUST5716,Wilson Ltd,Bangalore,South Indian,Hand,08-05-2024,02:34:02,Cancelled,,UPI,902.61,No,,DP507,,,No,3.9,0
ORD09785,CUST7431,"Bradley, Coffey and Ballard",Hyderabad,Chinese,Human,30-08-2024,10:52:26,Delivered,61,Wallet,839.15,No,,DP955,,,No,3.1,40.43
ORD09786,CUST6683,Collins Ltd,Hyderabad,Italian,Imagine,29-10-2024,08:21:13,Delivered,20,UPI,707.13,Yes,,DP140,4.7,,Yes,3.7,74.6
ORD09787,CUST1839,"Perry, Ward and Gibson",Mumbai,Biryani,Stay,24-03-2025,21:55:31,Delivered,69,Card,151.6,Yes,1.5,DP112,,,No,3.9,9.78
ORD09788,CUST1261,Levine-Garcia,Chennai,Continental,Sometimes,27-08-2024,18:32:26,Incomplete,,Wallet,640.76,Yes,,DP580,,Other,No,4.6,0
ORD09789,CUST1273,Hunt-Scott,Mumbai,Italian,Explain,22-02-2025,09:01:59,Delivered,84,UPI,518.64,Yes,4.9,DP473,4.4,,Yes,3,15.38
ORD09790,CUST8115,Taylor-Conner,Mumbai,Mexican,Political,24-06-2024,10:46:22,Delivered,39,Wallet,719.48,Yes,,DP818,1,,No,4.3,50.23
ORD09791,CUST9083,Perez-King,Bangalore,Mexican,Gas,08-01-2025,20:52:48,Cancelled,,UPI,397.4,No,,DP252,,,No,4,0
ORD09792,CUST9962,Hobbs LLC,Hyderabad,Chinese,Civil,18-03-2025,11:12:53,Delivered,54,Card,658.35,Yes,,DP142,,,Yes,4,44.84
ORD09793,CUST1373,Mora and Sons,Hyderabad,North Indian,Effort,10-03-2025,01:34:04,Delivered,39,Card,217.71,No,,DP386,1.4,,No,4,75.45
ORD09794,CUST8618,Harrell-Harvey,Kolkata,Italian,Size,16-04-2025,17:49:26,Delivered,72,Cash,783.96,No,2.5,DP387,,,Yes,4.7,14.24
ORD09795,CUST3860,Scott-Holmes,Hyderabad,Mexican,Probably,28-03-2025,12:51:57,Cancelled,,Card,712,No,,DP737,,,No,4.9,0
ORD09796,CUST1779,Townsend Group,Hyderabad,Continental,Rather,04-04-2025,19:19:34,Cancelled,,Wallet,169.02,No,,DP500,,Delivery Partner No Show,Yes,3.7,0
ORD09797,CUST1151,Jackson Group,Bangalore,Mexican,Issue,13-12-2024,23:48:19,Delivered,66,Card,362.11,No,,DP483,,,Yes,3.8,35.38
ORD09798,CUST7645,Smith-Morrow,Hyderabad,Continental,Charge,24-11-2024,02:46:46,Delivered,28,Cash,894.99,No,2.3,DP315,,,No,3.5,49
ORD09799,CUST3598,Jones-Jacobs,Mumbai,Thai,Top,15-05-2024,05:08:23,Delivered,64,UPI,581.18,Yes,1.9,DP941,1.5,,Yes,4,78.24
ORD09800,CUST8537,"Smith, Ballard and Pittman",Mumbai,South Indian,Style,10-05-2024,17:19:14,Delivered,62,Cash,924.42,Yes,4.5,DP399,,,Yes,4.5,10.2
ORD09801,CUST4370,Byrd LLC,Pune,Thai,Another,11-12-2024,07:06:06,Delivered,77,Cash,191.62,No,,DP290,,,No,4.2,75.71
ORD09802,CUST8521,"Shepard, Ruiz and Martinez",Hyderabad,Thai,Price,10-10-2024,01:49:44,Delivered,86,Wallet,464.82,Yes,4.8,DP246,,,No,4.7,37.88
ORD09803,CUST4936,Perkins Ltd,Delhi,Chinese,Everything,18-02-2025,23:42:17,Delivered,75,Wallet,187.94,No,,DP788,1.1,,No,4,17.24
ORD09804,CUST4487,"Harrington, Wilson and Edwards",Chennai,Chinese,Institution,07-07-2024,23:26:45,Delivered,73,Cash,978.14,No,,DP600,,,No,5,46.12
ORD09805,CUST9351,Cole Group,Pune,South Indian,Suggest,03-11-2024,18:04:15,Delivered,80,UPI,214.25,No,3.6,DP318,,,Yes,4.7,56.44
ORD09806,CUST3124,Berry LLC,Kolkata,South Indian,Fact,22-01-2025,20:01:20,Delivered,35,UPI,457.09,Yes,,DP524,3.3,,Yes,3.8,8.33
ORD09807,CUST7763,Sanchez-Riley,Kolkata,Mexican,Million,17-02-2025,17:30:56,Delivered,76,Card,795.15,No,,DP560,,,No,4.4,56.85
ORD09808,CUST5386,"Rodriguez, Watson and Martinez",Chennai,Chinese,Heavy,19-06-2024,10:30:58,Cancelled,,Cash,152.88,No,,DP247,,Customer Cancelled,No,3.3,0
ORD09809,CUST8394,Clay-Lewis,Chennai,Chinese,Else,26-11-2024,05:35:49,Delivered,39,Card,446.44,No,2.1,DP210,4.1,,No,5,85.07
ORD09810,CUST1509,Garcia-Williams,Delhi,South Indian,Situation,04-02-2025,23:44:37,Delivered,57,Wallet,943.93,Yes,,DP161,,,Yes,3.9,16.39
ORD09811,CUST3902,"Jordan, Molina and Mccoy",Mumbai,Thai,Attorney,08-03-2025,09:00:09,Delivered,60,Cash,769.49,No,,DP506,,,Yes,4.3,29.74
ORD09812,CUST6401,Sanders-Duncan,Chennai,North Indian,Reveal,07-07-2024,08:51:47,Delivered,39,Cash,209.17,Yes,1.8,DP611,,,Yes,3.6,70.11
ORD09813,CUST4975,Ellis-Jackson,Pune,Thai,Total,20-11-2024,11:55:16,Delivered,20,Card,220.49,No,,DP757,,,No,4.9,48.91
ORD09814,CUST2467,Taylor-Bailey,Hyderabad,Mexican,Citizen,03-10-2024,09:19:28,Delivered,69,Cash,181.36,Yes,,DP678,4.9,,Yes,3.4,3.34
ORD09815,CUST7797,Espinoza Group,Kolkata,Italian,Soldier,11-02-2025,15:34:25,Delivered,37,Card,970.55,Yes,,DP430,,,Yes,4,44.34
ORD09816,CUST3392,Meza-Chen,Kolkata,Thai,Could,26-12-2024,10:03:33,Delivered,55,Cash,279.1,No,,DP869,,,Yes,3.6,56.23
ORD09817,CUST4200,Scott PLC,Kolkata,Thai,Doctor,04-07-2024,05:16:32,Delivered,40,Wallet,183.91,No,4,DP478,4.5,,No,5,48.03
ORD09818,CUST9323,Scott Inc,Mumbai,Mexican,Beat,26-10-2024,17:28:01,Cancelled,,Card,449.3,Yes,,DP855,,,No,3.8,0
ORD09819,CUST5379,Powell PLC,Delhi,Italian,Computer,25-08-2024,14:05:21,Delivered,65,Wallet,531.25,Yes,2.4,DP882,,,Yes,3.5,41.87
ORD09820,CUST9808,Harris-Goodwin,Mumbai,North Indian,Beat,15-08-2024,09:26:19,Delivered,29,UPI,546.58,No,,DP632,,,No,3.6,96
ORD09821,CUST9756,"Chandler, Kennedy and Wilson",Bangalore,Chinese,Career,09-01-2025,19:37:28,Delivered,43,UPI,272.4,Yes,1.2,DP407,,,Yes,3.5,35.36
ORD09822,CUST7796,"Hardy, Young and Shaw",Hyderabad,Biryani,Order,07-06-2024,22:36:26,Delivered,45,UPI,576.59,Yes,,DP196,,,Yes,3.1,29.56
ORD09823,CUST1719,"Ortiz, Gutierrez and Bauer",Pune,Italian,Life,26-10-2024,00:24:59,Delivered,88,Card,995.52,Yes,1.8,DP380,1.2,,Yes,4.9,69.21
ORD09824,CUST7022,Wallace Ltd,Bangalore,South Indian,Fear,07-06-2024,12:16:33,Incomplete,,UPI,833.44,No,,DP291,,Other,Yes,3.5,0
ORD09825,CUST8127,"Ibarra, Vega and Curtis",Delhi,North Indian,Drop,26-08-2024,12:00:06,Delivered,60,Card,276.05,Yes,5,DP173,,,No,3.8,94.93
ORD09826,CUST5237,Nguyen Inc,Chennai,Italian,Garden,28-06-2024,17:56:46,Delivered,70,Card,918.53,Yes,4.2,DP909,1.7,,No,4.3,41.46
ORD09827,CUST4918,Fuentes-Gross,Hyderabad,North Indian,Similar,08-11-2024,18:08:57,Delivered,28,Cash,772.79,No,2.7,DP759,,,Yes,4.8,14.08
ORD09828,CUST3474,Lewis Group,Bangalore,North Indian,Better,23-08-2024,20:19:19,Delivered,53,UPI,227.41,No,3.3,DP366,,,No,4.2,49.09
ORD09829,CUST7888,"Larson, Anderson and Clark",Pune,Chinese,Indicate,20-10-2024,22:45:49,Cancelled,,Card,826.58,Yes,,DP670,,Delivery Partner No Show,No,3.9,0
ORD09830,CUST5910,James PLC,Hyderabad,North Indian,Drug,22-02-2025,19:55:25,Delivered,29,UPI,653.67,Yes,2.1,DP846,2.4,,No,3.1,38.5
ORD09831,CUST1072,Maldonado-Rodriguez,Delhi,Thai,Measure,27-05-2024,19:19:13,Delivered,58,Wallet,434.89,Yes,2.8,DP585,,,No,3.6,65.35
ORD09832,CUST1540,Jackson-Navarro,Bangalore,Biryani,Live,03-11-2024,17:01:59,Cancelled,,Card,488.64,No,,DP185,,,No,4.5,0
ORD09833,CUST4990,Davis-Williams,Pune,Biryani,Focus,03-01-2025,13:54:41,Delivered,44,Wallet,591.35,No,2.5,DP200,1.4,,No,4.3,66.07
ORD09834,CUST1697,"Johnson, Flores and Gomez",Mumbai,North Indian,Goal,18-03-2025,10:56:57,Delivered,65,Card,475.46,No,,DP466,,,No,4.3,22.95
ORD09835,CUST7378,Fernandez-Kemp,Kolkata,North Indian,Speech,27-04-2024,20:38:49,Delivered,55,UPI,718.28,Yes,4.2,DP841,,,No,4.9,12.32
